4.691751017216932995e-01,6.189064394364629518e-01,5.306272722778146989e-01,6.553426653227767407e-01,5.529944700794005019e-01,7.112208576626892764e-01,8.839873851638557767e-01,6.047180511209864218e-01,5.347425844607746059e-01,6.133160912245071428e-01
4.520446731820552122e-01,5.860441200485240199e-01,4.541620034473186074e-01,5.894952676162096283e-01,5.320736923143389863e-01,5.580795744931446034e-01,6.066145149954457194e-01,6.505920041887036653e-01,6.042083088088118226e-01,5.385477032513739104e-01
5.524012937063075279e-01,4.673799996770170995e-01,4.530001958894902536e-01,6.948493166624354345e-01,5.126574353339485857e-01,7.324273292713886496e-01,6.688825546149508305e-01,4.748929277302303409e-01,5.890559013068774608e-01,6.635860941863417350e-01
8.888146167557932076e-01,5.222074355349725083e-01,8.423072352484117786e-01,5.211657139539781491e-01,5.738067740907317749e-01,6.677461802109855293e-01,5.668240571130253036e-01,6.725607905303664369e-01,5.672302644656875836e-01,6.532180556993945064e-01
2.730118684945417873e-01,4.804239030929318699e-01,5.785966579465673387e-01,5.810612554378254968e-01,6.160294161641550748e-01,6.514012786327054716e-01,5.701128391728724765e-01,6.231967792800506833e-01,6.091126053938886731e-01,6.144857610202179021e-01
8.063563234151468473e-01,4.350472587095707833e-01,4.613427897847075521e-01,5.043914612191675584e-01,6.222568322524542062e-01,6.080826145679764094e-01,6.599700114242194049e-01,4.428592531788811959e-01,9.062029800265093415e-01,6.664562352310052784e-01
4.497792597450379626e-01,8.625828419946066639e-01,5.501755823417796565e-01,4.954958009893523085e-01,5.456763533611940220e-01,5.423800770492499534e-01,6.325751836690834962e-01,5.592477048835966524e-01,6.391517839528827460e-01,6.116132657664542505e-01
9.093610311257370737e-01,6.190514542981666590e-01,5.283896547123569931e-01,5.456542833403054127e-01,5.127498357814389562e-01,5.291434890701522953e-01,5.374740839468562514e-01,5.412543898620630900e-01,5.381494297709404906e-01,5.399364935953170352e-01
4.918491600347342785e-01,5.838907779507377382e-01,7.300118835412954255e-01,6.242244676387634916e-01,8.795621372091960710e-01,5.642842167658440600e-01,6.170395183474578493e-01,5.363246909387021644e-01,5.918773178122085366e-01,8.987554275789569891e-01
4.724553317483290438e-01,3.071709137381571919e-01,5.365294750683313740e-01,5.761142481320146169e-01,6.098825850168667628e-01,6.089618326426259332e-01,4.265919790685848700e-01,5.023621771463213648e-01,6.737895208564755878e-01,5.921946781532601012e-01
4.712297494885637761e-01,6.668382924265277012e-01,6.143235928446059146e-01,5.819058252109912122e-01,5.034503256028532991e-01,5.125971913675625435e-01,5.325538128631940316e-01,5.736718551848165593e-01,5.737090521950575228e-01,4.695366478190013959e-01
6.586128564779555328e-01,4.067369842646110234e-01,4.332165971563003981e-01,6.244899152776026696e-01,6.028843605661283744e-01,6.266593087538201434e-01,5.176155112434970285e-01,6.621891185854453798e-01,5.908315503100960431e-01,6.519976516882457496e-01
7.389060781078108375e-01,5.604518673926290884e-01,6.636747804853302402e-01,7.537742235762037168e-01,5.859487637793993065e-01,6.680730078884681289e-01,6.391508693303050714e-01,4.708886795335756048e-01,5.958514702745018043e-01,8.932247817541935087e-01
3.845409620810192330e-01,5.119582682826244735e-01,4.490781225134032328e-01,4.867482075753276627e-01,5.945475930763972627e-01,5.292333872858604460e-01,5.843594385594957918e-01,5.429148310597908811e-01,8.795027195027195210e-01,7.069466755802233937e-01
4.329749722398170131e-01,6.510488313554241291e-01,3.345892041127189742e-01,5.992270023553225577e-01,6.285119808758674598e-01,4.511266559862879832e-01,6.618209868310327426e-01,5.458629961200055503e-01,5.583478747594978753e-01,6.188811804677699646e-01
4.211976254599790193e-01,4.931323723958179750e-01,5.866490092374110343e-01,6.130312790894474340e-01,5.580994540702419737e-01,6.778962293947005113e-01,6.060942912577186314e-01,7.192000326537917321e-01,9.035952283011106090e-01,6.844743051741056794e-01
4.581850006234731154e-01,4.563876447443718232e-01,5.305427865472689408e-01,6.196080623439372825e-01,5.280744023918312324e-01,5.519733169848428656e-01,6.480525937209105081e-01,6.179315287297960646e-01,6.106200914990782547e-01,5.730120531257879568e-01
5.642570501394029714e-01,5.246124833808860632e-01,6.548736195073698863e-01,8.648955619543854390e-01,6.541711623085385563e-01,5.211990670220868482e-01,5.741780654010886220e-01,6.113284998498714762e-01,5.641183948533079473e-01,6.034316551979770349e-01
5.725635041580620088e-01,5.423315807512382181e-01,5.266857538005211836e-01,6.182750588445199424e-01,6.212276275704493589e-01,5.834663124187838834e-01,5.861383733172627064e-01,6.379094380124498143e-01,5.767445837730649227e-01,6.165680307310574815e-01
5.031529613267110568e-01,5.041938079525631888e-01,4.595862844508522005e-01,5.278178308171138644e-01,4.879015165251379682e-01,5.065540515229933760e-01,6.012326577194547772e-01,9.004042689336806404e-01,5.996510191799192535e-01,5.576915089778955448e-01
4.681497218141953409e-01,5.162454989538312056e-01,7.020719620038926578e-01,8.762857077562959951e-01,5.969596238469999649e-01,5.107196511946915374e-01,7.162742235762037391e-01,8.999883449883450126e-01,6.118914924859009119e-01,5.893254231324881465e-01
4.301821327442764131e-01,5.492287925058995102e-01,5.709817701723176597e-01,5.693870588981975178e-01,4.600305302844406308e-01,5.966954387746467026e-01,5.844567436262633198e-01,5.416948066678295426e-01,5.664516550237083115e-01,5.856868011847714550e-01
4.684478810903462964e-01,5.492929964473475257e-01,5.381247109112768934e-01,4.698882846815165548e-01,5.814705565725390990e-01,5.896854141207555910e-01,5.880272827073438346e-01,8.778870149458385397e-01,5.992280718456460820e-01,6.397991241431836285e-01
5.899924367436742978e-01,5.795345159515951083e-01,5.440843220967568339e-01,6.739591479405058205e-01,4.651488245893841134e-01,6.988864231552150974e-01,5.935388333220188439e-01,5.700377298004405402e-01,6.375542121519844896e-01,5.960459469308847513e-01
4.762154004518768247e-01,4.659796268088347571e-01,4.881831469338638319e-01,8.690506878742172425e-01,4.779598263157509019e-01,6.584483864902634931e-01,5.745698768929791145e-01,8.944652406417112900e-01,6.021573066815659736e-01,6.767520327202608543e-01
5.055076006361135521e-01,6.114359445680850325e-01,6.521286207775328636e-01,5.162003060426376688e-01,4.845482675814093421e-01,5.307916523911817563e-01,5.907751599257915487e-01,4.898909046412954216e-01,6.155003784963336555e-01,5.767183619839384434e-01
4.429854484425075900e-01,6.480899190383719866e-01,5.927386494826853980e-01,5.184932185714272723e-01,5.767864194201107741e-01,5.654746174154198224e-01,5.372351404777994111e-01,5.631214024052858536e-01,6.662789836675976352e-01,5.884395220458618070e-01
3.708820353100518163e-01,4.787852849294152446e-01,4.819574721859404276e-01,4.783252547392618514e-01,5.810120195980779112e-01,6.702375285605484123e-01,5.772647457053398101e-01,6.354367648303291816e-01,5.928137213460460408e-01,5.374714840467271770e-01
5.311381564314802128e-01,8.655653823300881733e-01,5.089302549473140314e-01,7.978792449380684992e-01,5.611968217121091618e-01,6.449600755158261256e-01,5.401678709030482972e-01,5.855015929387314966e-01,5.461120907104342059e-01,5.527770507424041302e-01
5.342581133113312175e-01,4.904361806862660988e-01,5.067670141215177004e-01,5.032284446720440840e-01,5.097535061460890526e-01,6.674889350171993030e-01,6.957196827087545055e-01,5.967384621897077190e-01,6.778343699754590945e-01,9.006723342017459721e-01
6.911764705882353921e-01,5.334075419682349217e-01,4.667222820904120550e-01,4.392965180818880211e-01,5.468997789766104622e-01,4.449997941734431528e-01,6.890753678324834652e-01,4.872039671203488576e-01,4.435149774395700240e-01,5.708917766776676617e-01
3.837628865979381132e-01,4.505438311086958914e-01,6.089981594313277347e-01,5.275954619627148956e-01,6.224374841330285735e-01,5.822438256401945011e-01,5.954330083078164249e-01,5.685992624636779791e-01,5.905927183290492488e-01,5.894828984169981911e-01
4.274231874352428795e-01,8.568110973993326995e-01,5.935113019793680778e-01,5.394597272872520000e-01,5.190624336553980589e-01,5.820272669858896908e-01,5.940680261992822286e-01,6.039052326429850126e-01,5.979854729603873986e-01,5.941483528187583296e-01
4.571435749344165411e-01,4.986912469465490938e-01,6.332774563109079269e-01,4.676726274646564319e-01,5.590589867832533866e-01,5.425025916053143327e-01,5.351218920349190000e-01,6.651853097911916146e-01,5.854059915316807139e-01,5.606987325419960921e-01
4.166350111510890852e-01,5.422377090738181860e-01,5.679362888211897387e-01,5.042819666582042393e-01,5.986692646340266988e-01,6.586399763568404619e-01,7.166687067338186612e-01,9.120480826363178695e-01,6.142744846235659306e-01,5.642320578979811430e-01
4.275191380845967393e-01,5.477960629968073869e-01,6.196956714902258634e-01,4.835453981459829076e-01,5.831829099483230028e-01,5.468087298918272721e-01,6.439403748480936329e-01,6.058267838222979318e-01,6.058260874164339560e-01,6.653434123460348903e-01
4.799701505069501328e-01,5.588269238142812290e-01,5.577314315853412197e-01,4.589264552492166027e-01,5.299808342340849299e-01,5.894002706894744259e-01,5.306908762681892266e-01,4.522706529521162144e-01,6.059615326304619298e-01,6.607670622831514073e-01
3.767397623815973984e-01,6.227013422902338835e-01,5.527426097449050779e-01,5.566986011117420752e-01,8.227780063074181527e-01,5.578393416264703086e-01,5.406042052999779912e-01,6.938043282467412087e-01,8.982192970428264367e-01,6.771674926607127443e-01
5.934963310955438942e-01,5.612170807720329169e-01,7.749912731657780940e-01,6.981254873713547138e-01,8.485143288084463498e-01,4.762313450959066441e-01,6.127349409532740765e-01,8.905962338315278615e-01,5.802164278493379124e-01,5.515925526745814045e-01
3.809520336456511669e-01,5.827442704464307344e-01,7.625703374087727804e-01,4.273813114437522986e-01,8.449229855112209142e-01,5.581244762922418223e-01,6.493440711255944464e-01,6.680666051300581110e-01,6.527010874164339560e-01,6.051413555161636593e-01
4.747483991321629349e-01,4.771272501451246373e-01,5.457186233383002349e-01,9.133897801544860195e-01,4.441747698851507553e-01,5.610959928600589564e-01,8.630373874491521491e-01,6.254865764164273534e-01,6.211132441629974021e-01,6.090013992814724553e-01
2.753360049931116715e-01,6.814338779491547760e-01,5.314742463635725445e-01,6.364464021529374627e-01,5.514536363635584859e-01,8.754607157548334184e-01,5.329736087325601668e-01,6.479347838539314397e-01,5.893352928300176208e-01,6.344007933861265380e-01
4.802421841802880786e-01,5.677724680912026312e-01,5.722571009594860092e-01,5.500438474082667284e-01,5.909472351611381180e-01,4.193717887344888817e-01,5.715498043605183875e-01,5.720270152070050518e-01,5.672062456805810893e-01,6.310580106963329383e-01
6.414065645519475556e-01,7.361476758535582254e-01,8.942840166369577792e-01,5.847830230677334429e-01,5.249246483931445661e-01,5.653657092013061325e-01,5.276155059738237840e-01,4.804829353164000172e-01,6.455474634001862055e-01,6.239626458365672423e-01
4.817189516369070335e-01,6.593456461030718918e-01,5.901835371403407748e-01,4.775403399894809775e-01,6.062512884776389832e-01,6.318881379560887801e-01,5.963667402325766309e-01,4.672274019214194274e-01,8.867955573837926764e-01,6.877793373578852121e-01
5.811947860461823545e-01,5.035972339067189552e-01,5.648460159851024232e-01,4.574363017155406164e-01,4.953797658352967481e-01,5.453717752469074975e-01,4.591253164522420827e-01,5.578603341955595818e-01,6.775418529314212179e-01,5.758569078131055008e-01
8.958400749577219990e-01,8.395957624608615388e-01,8.525394213629508000e-01,6.057735322830529734e-01,5.898085427344724740e-01,6.839111555386306884e-01,5.467619740403354411e-01,5.944106433644268384e-01,8.964225970108322672e-01,5.848002931011786476e-01
5.604864170498053966e-01,6.813235169670813773e-01,4.553173645856380958e-01,7.508340737919945163e-01,4.743265720538257790e-01,6.867390860831927846e-01,5.869317638021060990e-01,6.839585699347578984e-01,4.722765641692710514e-01,6.219894593657171455e-01
5.340244624628474046e-01,5.134027210109397554e-01,5.645024117796395569e-01,4.763995414648283244e-01,8.787122354769413279e-01,6.348327353517557725e-01,6.440680097331314968e-01,6.026331238893120057e-01,5.649605379748272593e-01,6.243285918542593738e-01
5.474259782198739321e-01,4.939309277403953757e-01,5.431167940729730859e-01,4.927287958395569767e-01,5.231099181853122726e-01,6.628006791063721925e-01,5.144407291182452324e-01,8.857374651492299078e-01,8.703389094565565642e-01,5.759285212035190060e-01
4.321846934791097050e-01,5.793741320905223535e-01,6.427871392908520720e-01,5.645931723247757938e-01,5.486632336228925988e-01,6.667902756601262748e-01,6.027112884361143230e-01,6.592487362816229490e-01,6.217372381674143300e-01,6.368023821612930346e-01
4.375000885102623971e-01,4.615251401492695971e-01,6.170230558313594127e-01,7.564387629757675091e-01,4.727748087098305740e-01,4.566470760682538321e-01,6.604917854406457955e-01,5.783439846977389553e-01,5.717502286184540372e-01,6.548510620292797846e-01
4.635721666199922320e-01,4.184890245184188506e-01,4.007660750421645490e-01,4.786924512549255439e-01,5.708511603946394564e-01,7.034296458492002024e-01,5.904570577193112291e-01,5.825489080889860727e-01,5.844805571283513412e-01,6.516969725818735348e-01
6.492417386535033197e-01,5.981834635911906783e-01,5.158420998236300514e-01,5.464679997376828968e-01,7.494250867394431914e-01,6.293399654697703349e-01,8.930040221216691831e-01,5.681879310162946117e-01,6.967877155613111384e-01,6.022131852656583684e-01
4.608191916707656821e-01,8.575010283833813807e-01,5.353731686190501549e-01,4.447647690764550132e-01,4.910205967232046942e-01,5.908451884896128714e-01,6.775478327362696174e-01,6.976798650438562621e-01,6.813721664420757662e-01,6.520026771460909476e-01
4.435275594170647873e-01,8.404168380638968872e-01,4.968041407380575647e-01,5.832709120800840807e-01,5.405622448874392028e-01,5.853840247311670186e-01,8.967845879610586435e-01,5.512974162882610107e-01,8.826335755747520828e-01,7.025736125378775343e-01
4.707959803130046805e-01,5.218958942132121415e-01,7.289059194380976825e-01,7.835961961580774071e-01,5.987359312854362292e-01,4.805498646557063158e-01,6.622853578274165987e-01,6.062500000000000666e-01,5.716647212529442079e-01,5.740851230751368162e-01
5.620542529366058249e-01,8.575037707390649189e-01,5.720725971100198981e-01,5.483729909320939067e-01,6.053176158296759146e-01,6.379638545162331642e-01,5.669354430752976404e-01,6.317419839853350982e-01,8.993454911101969040e-01,6.209568312600489692e-01
5.112404178541588573e-01,6.195367510862270777e-01,3.740265262503082999e-01,5.250089828074149256e-01,5.963567891185073133e-01,5.051072371344944578e-01,4.365416034737227835e-01,6.351009139375475288e-01,9.018789707025001157e-01,7.065012706333053671e-01
4.652885397439706638e-01,4.863823929977978411e-01,5.948424623738783890e-01,4.654927848027836101e-01,5.838661851401745206e-01,5.703197953136233123e-01,6.492769350879987744e-01,8.750045705928058970e-01,5.887756393189135240e-01,5.253904860641753771e-01
4.780222644274993438e-01,5.230537762241898037e-01,5.378465268041658920e-01,7.755151058092235594e-01,7.881198696792757197e-01,5.710613815531919712e-01,6.127325798586571448e-01,5.931315938077612593e-01,6.601504506564825903e-01,5.971593343007489674e-01
4.939822076361445324e-01,5.144461081086852960e-01,6.221531705357641329e-01,6.517276487264110907e-01,5.254096525946485574e-01,4.945421786520244334e-01,5.898640455014105832e-01,5.648208388444106998e-01,5.584907458593467711e-01,6.689190371150254277e-01
5.978066556655665664e-01,8.547296494355318686e-01,5.230413851471811260e-01,6.795054265041889918e-01,6.834237204955817546e-01,5.116358749280124352e-01,7.861240691376830680e-01,6.679748984513835808e-01,6.145544907158058123e-01,6.393465435918489481e-01
4.070899460424880489e-01,5.023528378391748372e-01,5.414242816566293692e-01,6.492931264280273895e-01,7.305339950484549538e-01,5.746485058961080528e-01,6.460176558188958085e-01,4.775023717756501362e-01,8.987149778326249949e-01,6.146140087446325673e-01
3.752567745207634475e-01,8.650623885918004019e-01,6.061709906735484044e-01,6.362041582206561241e-01,5.938317577538010372e-01,6.112374577179870982e-01,6.042429611107339449e-01,4.678177199057426128e-01,6.818413091309131202e-01,4.442333471968192282e-01
5.711322289117118922e-01,4.987861707373137388e-01,7.150659537107557640e-01,5.728279493169110559e-01,6.229008690200386056e-01,6.110422958906018831e-01,6.237957743506027386e-01,6.183097547818646733e-01,6.758381043615480088e-01,5.726868955570884046e-01
5.088902358044389285e-01,4.582332673451451344e-01,6.011253680426721369e-01,5.505159075181432771e-01,7.081474045274801510e-01,5.991875808285328509e-01,8.794826088943735742e-01,6.203038536423395310e-01,6.100789360511350568e-01,4.528412394321709167e-01
4.674099711499563048e-01,3.813881967030058329e-01,4.733844292021256450e-01,6.329423552304770384e-01,6.388349174804273112e-01,4.611795911312265295e-01,6.414580226403790997e-01,4.628957418160608017e-01,5.722640895181718701e-01,5.869743964591768171e-01
5.788723627406338057e-01,6.085398050817463211e-01,4.563906294507369954e-01,5.758825720116331759e-01,4.874059185304097097e-01,4.459109242404925011e-01,6.000858082359391554e-01,8.923134055486997562e-01,6.177551408987053128e-01,6.716204218415884331e-01
4.649587609768462970e-01,8.352488687782805288e-01,5.579739275719791669e-01,5.918671922360948523e-01,5.843047910129718359e-01,5.586704107766060634e-01,6.024567190309133569e-01,4.935503020425667242e-01,6.001408005156086967e-01,4.566829029994444733e-01
4.640207999758914070e-01,4.713740544050110115e-01,5.398618410009712321e-01,5.303583482936033988e-01,5.642530538401299145e-01,6.618385886363977733e-01,5.831612020831121734e-01,5.238769937542520072e-01,8.891290735408382551e-01,6.181382620578057541e-01
4.599551099390843945e-01,4.335818220089368014e-01,5.474851005839082019e-01,5.366473882169702225e-01,5.737991255330893159e-01,5.414813959811779487e-01,5.876950803734611872e-01,5.686888405691429282e-01,6.216517442359793533e-01,8.990369760957995782e-01
5.932982523630476734e-01,5.407318037766846164e-01,8.655518990813108049e-01,5.991227079884714479e-01,4.844057488214473794e-01,4.849416447320095136e-01,9.022617578499931845e-01,5.564784202530310697e-01,6.070424155390511389e-01,8.918906257141552274e-01
4.563976648956870052e-01,4.657704020995515615e-01,6.289551768155468014e-01,5.241995095452872677e-01,5.451922441566859900e-01,5.387688288059574448e-01,5.646167899789917843e-01,6.879213442302265502e-01,6.185208323160189536e-01,5.490579026013373554e-01
4.071204825746862488e-01,4.534074750805534570e-01,4.549462111749810189e-01,5.341015701639129087e-01,4.869586990252529612e-01,8.569219342748753965e-01,7.017875558774706590e-01,5.850256713911077266e-01,5.723933995171103239e-01,6.810589350601479186e-01
4.693918710307910525e-01,6.424008449755993500e-01,5.218306085598125588e-01,6.626632553054847552e-01,5.812013251866203767e-01,5.470985872562105223e-01,5.153046315535404487e-01,5.444661277977138614e-01,6.670577822873813290e-01,6.497344926800372455e-01
5.450755189749421081e-01,4.586768952996337911e-01,4.260956856474042986e-01,5.482129596095247637e-01,6.260097664357406888e-01,5.873656970274396816e-01,8.775858128799304270e-01,5.831186332588174093e-01,5.509940557838706177e-01,6.024535828743246002e-01
3.975857993874056251e-01,6.710034736505324782e-01,5.504778750826588851e-01,4.900147645715838829e-01,4.906881366343858741e-01,5.924078836338310117e-01,6.102590917800865267e-01,6.583549572503133440e-01,5.842441394846420444e-01,6.939406100313716408e-01
4.633689655529334428e-01,4.587064515864375247e-01,5.026426637232580541e-01,4.739649459133581932e-01,8.887522281639929078e-01,6.335695638390126394e-01,4.953277047310153947e-01,5.598637913980508696e-01,6.184699479563340319e-01,6.922531443766969383e-01
5.220109353678036301e-01,7.104095265295761186e-01,4.621358638158030163e-01,5.093581497171832950e-01,5.913058962152728526e-01,8.675435348964760651e-01,7.181452039434712553e-01,5.254175034621124674e-01,6.827967652534484566e-01,6.822431399933609475e-01
4.896758794408742621e-01,4.745325741003456055e-01,4.677114718947771310e-01,4.898447288793140730e-01,6.359281933030709322e-01,5.225596201372907368e-01,6.860144940394221624e-01,5.325026278934993362e-01,5.798603671054247677e-01,6.034039220496989486e-01
4.620691255770344452e-01,5.792517272313547627e-01,4.367195338892028156e-01,5.378481987459536873e-01,6.024050601151887951e-01,6.937494223563106521e-01,5.291516521149965957e-01,4.724824603161435488e-01,6.923755950359241629e-01,8.905098496274966857e-01
7.194209084369975749e-01,6.025003857682997843e-01,6.360226178208988612e-01,8.657598610539786188e-01,5.648157844630615765e-01,7.813581598544470097e-01,6.702719179487088841e-01,6.643333574686903775e-01,9.050834133187075636e-01,5.861973746111581729e-01
4.221124648383814959e-01,5.754590646914027330e-01,5.826849439645729323e-01,5.784265661823404514e-01,6.070538538198519962e-01,5.726526065877507454e-01,5.852227262893063831e-01,5.538700291201341663e-01,6.019309590316554992e-01,6.778190249730587924e-01
5.516333345711701419e-01,4.387456375256514329e-01,5.701272991322400285e-01,7.320552211947313204e-01,4.667249727337247078e-01,5.441799063235503997e-01,6.440530850271692920e-01,8.821164129987658642e-01,6.801302784763727516e-01,5.735585487239346358e-01
5.813046923847324798e-01,5.529946234747961098e-01,5.135150817298778092e-01,5.192722759729018200e-01,5.356833001040040010e-01,6.234481701155550892e-01,4.433421796999981734e-01,5.933128854326191748e-01,6.002681518151815609e-01,5.677945791290885946e-01
6.152575529046117042e-01,6.583931658534640796e-01,4.370790615188308581e-01,5.452961095886985632e-01,5.925462845989876159e-01,5.870033936101629601e-01,5.309258901136355568e-01,9.010343251519722374e-01,8.906442250559898355e-01,6.627821232794883777e-01
5.220832273620746866e-01,4.824233738607769939e-01,5.309617423961776606e-01,6.022229426550050890e-01,5.585885302839465050e-01,9.224388683212213502e-01,6.394573818343148863e-01,6.223322332233224286e-01,5.930672479303072953e-01,6.811263288712561259e-01
3.684123647210986174e-01,4.380025472185842261e-01,5.752313142062783768e-01,8.549929155811509807e-01,6.613983326070164148e-01,5.539882652714662736e-01,9.018997668997669193e-01,6.166897672298452537e-01,5.947803570398305650e-01,6.008722289844680153e-01
4.784897709598326943e-01,6.248831738900798571e-01,5.874518292473670522e-01,6.193733090287795173e-01,6.512452448021764928e-01,5.361396227001294923e-01,6.234208054780709940e-01,5.889632768823537257e-01,8.850399926870514689e-01,6.526852204451213391e-01
5.689816692444406021e-01,5.363361616930306663e-01,8.857301522007404726e-01,8.508389323095205681e-01,6.344802552293655751e-01,5.915671779774538397e-01,6.183078403994245464e-01,5.509775380527731636e-01,6.266858916236420773e-01,8.928561634443988870e-01
7.927510398098632782e-01,7.452458978929566991e-01,4.794579842346934906e-01,4.946372102293946083e-01,5.970767088536537148e-01,4.097527138833062521e-01,6.307216298552932310e-01,5.914606548370497929e-01,5.081684679274973693e-01,5.955772855209167105e-01
5.172184652886240297e-01,6.223752018256798468e-01,5.510753650447342000e-01,6.127772609740500531e-01,5.169863465932407198e-01,7.836683908775491370e-01,5.775033013133803461e-01,5.599311594102209799e-01,6.758361893881695837e-01,6.480404376455600746e-01
